url,material_name,Category,Code,Country,Brand,post_text,tags,Sensorial_Glossiness,Sensorial_Translucence,Sensorial_Structure,Sensorial_Texture,Sensorial_Hardness,Sensorial_Temperature,Sensorial_Acoustics,Sensorial_Odour,Technical_Fire Resistance,Technical_UV Resistance,Technical_Weather Resistance,Technical_Scratch Resistance,Technical_Weight,Technical_Chemical Resistance,Technical_Renewable
https://materialdistrict.com/material/revolutional-mild/,Revolutional Mild,Plastics,PLA680,Italy,Carvico S.p.A.,"Revolutional Mild is an ultra flat and feather weight techno-fabric, with a weight of only 115 g/m&sup2;. The fabric is composed of 85% Polyamide and 15% Elastane and has an exceptional breathability. The two-way stretch fabric ensures a perfect fit with a extraordinary elasticity. Revolutional Mild is non-curling when cut and pilling resistant. The fabric is also quick-drying and protects against UV rays. Revolutional Mild is the finest and lightest of the whole family Revolutional techno-fabrics of manufacturer Carvico. On demand the fabric can get antibacterial, hydrophilic or Teflon treatments.",Plastics,Satin,0%,Closed,Smooth,Resilient,Medium,Moderate,None,Unknown,Good,Good,Moderate,Light,Moderate,No
https://materialdistrict.com/material/revolutional/,Revolutional,Plastics,PLA679,Italy,Carvico S.p.A.,"Revolutional is a technical fabric, that is ultra-fine with its thickness reduced by 50% compared to the classic charmeuse. The fabric is also ultra-lightweight at 155 g/m&sup2;, and exceptionally elastic and breathable. The non-pilling fabric is composed of 71% Polyamide micro and 29% Elastane. Revolutional is a free-cut fabric that does hardly curl and is therefore suitable for distinctive and innovative edge-to-edge seam work. Revolutional is a comfortable fabric that has been designed for sportswear and fashion in the first place, it delivers stretch and recovery power. Because it is chlorine-resistant thanks to the use of Xtra-Life LYCRA and resistant to sand and UV rays (UPF 50+), it is suitable for competition and fashion swimwear, but it is also suitable for laminating and furnishing.",Plastics,Satin,0-50%,Closed,Smooth,Soft,Medium,Moderate,None,Moderate,Good,Good,Moderate,Light,Good,No
https://materialdistrict.com/material/rezign-veneer/,Rezign® Veneer,Other naturals,ONA898,Netherlands,Rezign,"Rezign® Veneer is a composite material based on recycled textile or natural fibres in combination with a natural binder. The material Rezign® Veneer uses clothing waste from your customer’s own post-consumer, fast fashion or company clothing. This material can be used and processed into high-quality design applications in a circular way and shows the beauty and aesthetics from its origin.

The material finds application as a veneer in custom interiors such as kitchens, pantries, cupboards, counters and displays. Rezign® Veneer also finds usage in other industries such as: aesthetic automotive interior, yachting interior, construction (wall cladding), retail (clothes hangers and POS-signing).

The material is combined with a thermoplastic and biological binding agent, which means that it is deformable. For example, the material can be deformed with heat and pressure, after shredding it can be reformed and when combined with natural fibers (flax, hemp, jute) it can also be composted. The material can also be made custom with your own clothing, for example by using your employees old workwear to create a new product in your own brandcolours. Ready to join?","Biobased, Other naturals, furniture",Matte,0%,Closed,Smooth,Hard,Medium,Moderate,None,Unknown,Moderate,Moderate,Moderate,Light,Moderate,Yes
https://materialdistrict.com/material/rheinzink-roof-and-facade/,Rheinzink Roof and Facade,Metals,MET155,Germany,RHEINZINK GmbH & Co. KG,"Rheinzink is a Cradle to Cradle (C2C) certified material. It is an alloy of electrolytically refined zinc with a 99.99% degree of purity and accurately defined parts of copper and titanium. The raw material is melted in a single continuous operation and than cast and wound onto steel coils. These coils are used in further processing as universal source material to produce high-quality products for the Rheinzink gutter program and to produce finished parts for roofing and facade cladding.

Rheinzink Roof and Facade can be custom made.",Metals,Satin,0%,Open,Smooth,Hard,Cool,Poor,None,Good,Good,Good,Moderate,Medium,Moderate,No
https://materialdistrict.com/material/ri-acoustic/,Ri-acoustic,Coatings,COA028,Netherlands,Saint Gobain Gyproc Nederland B.V.,"Ri-acoustic is a fire-resistant perforated plaster cardboard that is clad with a glass-fibre fabric on the visible side. In combination with an acoustic coating sound absorption is obtained, with no perforations being visible on the surface.",Coatings,Matte,0-50%,Closed,Medium,Hard,Warm,Good,None,Good,Poor,Poor,Poor,Medium,Poor,No
https://materialdistrict.com/material/ribella-customizable-terrazzo-sink/,Ribella terrazzo sink,Concretes,CON188,Spain,Huguet Mallorca,"“Ribella”: a customizable terrazzo sink, updates the most traditional of products in Mediterranean architecture: the sinks, or washbasins made from terrazzo or artificial stone.

Thanks to an important innovation both in the composition of the material, as well as in the design and production method, Huguet can now offer contemporary, customisation pieces not just with the colours of the aggregates used, (from 1mm of diameter, up to 30 or 40cm), but also in terms of size (reaching 4.50m in length) or shape, meaning a more unique and detailed kind of architecture to developed.

It is a product which Huguet would expect to last a hundred-years, is always repairable, and could be recycled with ease (if necessary); as it is made entirely of stone aggregates and cement. The aggregates used are, in most cases, all recycled. It is an extremely traditional product from the Mediterranean architectural tradition, made entirely in Majorca, and thanks to this updated look, speaks to an international customer.","Leisure & Hospitality, Recycling, Concretes, sink",Satin,0%,Closed,Smooth,Hard,Medium,Moderate,None,Good,Good,Good,Good,Heavy,Good,No
https://materialdistrict.com/material/riboard/,RiBoard,Concretes,CON108,Germany,Richter Akustik & Design GmbH & Co KG,"RiBoard is manufactured from recycled mineral fibres with cementitious binders. It offers good acoustic absorption and is also completely fire resistant. Its components are environmentally friendly with the main ingredient being a 100% recycled mineral fibre material.

RiBoard readily accepts varied surfaces such as HPL or wood veneer. It can also be custom dyed to the colour choice of the customer or painted after installation to conform to the design intent. In addition, it can also be edgebanded with an environmentally friendly ABS edge banding up to 3 millimeters thick.

With a weight of 600 kg/m3, this material is available in the following sizes: 3.050 x 1.300 x 18 mm or 3.050 x 1.300 x 19, with special sizes available upon request.

It is can be provided perforated or edgebanded for manufacturing-related formats.",Concretes,Matte,0%,Closed,Medium,Hard,Warm,Good,None,Good,Moderate,Moderate,Moderate,Light,Moderate,No
https://materialdistrict.com/material/richlite-cascade/,Richlite Cascade,Other naturals,ONA336,United States,Richlite,"Richlite Cascade panels are made of a FSC-certified recycled paper composite that is weather resistant.

These panels s consist of several layers in different colours, pressed together. Since the panels are coloured through, the sides of the panels have an attractive appearance also.

This material is a pressed product – not cast, nor extruded. Due to this process, there are slight variations in the thickness of the panels. The surface texture is a result of the pressing process and has a ‘mill finish’.

Richlite has a mottled appearance, which patterns in a striated effect lengthwise. Over time and with use, the product will develop a seasoned appearance characteristic of the material. It is very durable, but it can scratch. Scratches will eventually patina and are superficial. There will be more luster or burnishing in areas of heavier use. Overall it will appear softer and deeper in colour and pattern. It is similar to the manner in which natural wood ages over time.

The colour of Richlite is the result of the combination of the paper colour and the colour of the resin. No dyes are added in the manufacturing process. As they age, the colours darken, become richer, warmer and more dramatic. As the manufacturing process does not allow absolute control over the colour of the final product, slight changes between sheets will occur, but will lessen as they age. Richlite Cascade is available in six colours. Cascade is also customisable and layered to specification.",Other naturals,Matte,0%,Open,Smooth,Hard,Warm,Moderate,None,Good,Moderate,Good,Moderate,Medium,Moderate,No
https://materialdistrict.com/material/richlite-northwest/,Richlite Northwest,Other naturals,ONA340,United States,Richlite,"The weather resistant Richlite Northwest panels are made of FSC certified or post-consumer recycled paper, or quickly renewable vegetable fibres. The manufacturing is highly sustainable. The colour of Richlite is the result of the combination of the paper colour and the colour of the resin. No dyes are added in the manufacturing process. The Richlite Northwest collection is comprised of the original through-colour products. As they age, the colours darken, become richer, warmer and more dramatic. Additionally, it includes Richlite’s recycled series, r50 and r100, names which reflect their percentage of recycled content. R50 is made with fifty percent old corrugated cardboard (post consumer waste). The look is characterized by little specks, common to recycled paper. As the manufacturing process does not allow absolute control over the colour of the final product, slight changes between sheets will occur, but will lessen as they age. Richlite is a pressed product. The surface texture has a mottled appearance, which patterns in a striated effect lengthwise. Over time and with use, the product will develop a seasoned appearance characteristic of the material. Richlite is very durable, but it can scratch. Scratches will eventually patina and are superficial. There will be more luster or burnishing in areas of heavier use. Overall it will appear softer and deeper in colour and pattern. It is similar to the manner in which natural wood ages over time. It should also be maintained as a wood product.",Other naturals,Satin,0%,Open,Smooth,Hard,Warm,Moderate,None,Unknown,Moderate,Good,Moderate,Medium,Moderate,No
https://materialdistrict.com/material/richlite-rainshadow/,Richlite Rainshadow,Other naturals,ONA337,United States,Richlite,"Richlite Rainshadow panels are made of a FSC-certified recycled paper composite that is weather resistant. The colour of Richlite is the result of the combination of the paper colour and the colour of the resin. No dyes are added in the highly sustainable manufacturing process. Richlite Rainshadow is available in four colours. As they age, the colours darken, become richer, warmer and more dramatic. Coulder Bronze will darken to rich brownish-black. Buckhorn Brown and Copper Peak both start as medium brown hues and are ageing into a warmer, honey-brown shades. Midnight Iron will hardly change. As the manufacturing process does not allow absolute control over the colour of the final product, slight changes between sheets will occur, but will lessen as they age. Richlite is a pressed product – not cast, nor extruded. The product comes in 0,79 cm-thick but due to the pressing process, there are slight variations in the thickness of the panels. The surface texture is a result of the pressing process and has a ‘mill finish’. It has a mottled appearance, which patterns in a striated effect lengthwise. Over time and with use, the product will develop a seasoned appearance characteristic of the material. Richlite is very durable, but it can scratch. Scratches will eventually patina and are superficial. There will be more luster or burnishing in areas of heavier use. Overall it will appear softer and deeper in colour and pattern. It is similar to the manner in which natural wood ages over time.","Biobased, Other naturals",Satin,0%,Open,Smooth,Hard,Warm,Poor,None,Unknown,Moderate,Good,Moderate,Medium,Moderate,No
https://materialdistrict.com/material/ricino-resin-castor-oil-based/,Rícino resin (castor oil based),Other naturals,ONA1126,Brazil,ESTÚDIO RAIN,"Rícino resin is a plant-based polymer derived from castor oil (Ricinus communis), a material developed at the University of São Paulo, Brazil. The material’s properties, such as its physico-chemical stability, elasticity and ability to adhere to porous materials, make it a very efficient sustainable substitute for petroleum derivatives.

It is mainly used in civil engineering as a waterproofing agent or varnish.

Estúdio Rain’s work has focused on developing a way to cast large quantities of the material, which is usually used in thin layers, to make objects and diversify its use. Its malleability and thermal stability, combined with its amber and transparent colour, inspired the development of a series of objects that features the natural polymer as a central element. The resin casting brings out the living aspect of the material, enhancing its aesthetic qualities and proposing an alternative application to its original technical use.","Biobased, Other naturals, lamp, lighting, resin",Matte,50-100%,Closed,Medium,Resilient,Warm,Moderate,None,Moderate,Good,Good,Moderate,Medium,Good,Yes
https://materialdistrict.com/material/ridge/,Ridge,Coatings,COA082,Canada,Moss and Lam Office,"These hand formed materials with sculpted patterns depict certain earth forms. They are a mixture of acrylic and plaster. All forms designs are custom to each wall surface.

The manufacturer is an expert on working with mixed media, like plaster, paint, ceramic, textiles, and glass. The materials are handmade in-house and installed on-site.",Coatings,Matte,0%,Open,Coarse,Hard,Medium,Good,None,Unknown,Good,Poor,Poor,Heavy,Moderate,No
https://materialdistrict.com/material/rietgoed-reed-textile/,Rietgoed reed textile,Other naturals,ONA1038,Netherlands,Rietgoed,"RietGoed is a study into making textiles from the fibres of reed cigars. This idea was declared the winner of the national challenge ‘products from wet fibre crops’ in 2021. That is why RietGoed is now working on developing the first real product: a drying cloth made from reed cigars.

The reed cigar has a special structure. The thick leaves are made up of chambers filled with a foam-like material. RietGoed wants to extract the strong fibres to spin into yarn and then weave textiles. Over the past year, they have conducted extensive research into the fibres and how they can best be processed.

The reed cigar is also a rather stubborn plant, which sometimes grows better in the pond next to the breeding field than on it. And it only releases pollen when the sun is shining and there is no wind.","Biobased, Concept, Other naturals, textile",Matte,50-100%,Open,Medium,Soft,Warm,Moderate,None,Poor,Unknown,Moderate,Good,Light,Moderate,Yes
https://materialdistrict.com/material/riflessi/,Riflessi,Glass,GLA134,Italy,Antique Mirror S.p.A.,"This reproduction of antique mirrors has special brightly coloured lacquers which are manually applied to the glass. A high quantity of silver is used to accentuate their colours and brilliance which creates a three-dimensional effect on the surface. The range of application is almost unlimited: interior finishes, panelling for ceilings, walls and columns for a wide range of interiors, inserts for antique and modern furniture, plus composite panels and tiles. Standard production sizes: 122 x 240 cm sheets available in thicknesses of 4 and 5 mm",Glass,Glossy,0%,Open,Smooth,Hard,Cool,Poor,None,Moderate,Good,Poor,Good,Heavy,Good,No
https://materialdistrict.com/material/ringmesh/,Ringmesh,Metals,MET182,Belgium,KO & CO Benelux NV,"Create a fireproof curtain that is easy to clean and hygienic with Ringmesh. This material forms a very flexible steel or copper mesh existing out of welded rings that are attached to 4 other rings. Any picture can be realized on the mesh because of the possibility to perform each link in a different color. It is resistant to acids, salt water and UV radiation. Ringmesh is standard produced in stainless steel and copper. It can be delivered in large seamless surfaces. Applications can be for interior design such as lamps and curtains. Ringmesh is available in 2 standard sizes with a diameter of 7 -12mm.",Metals,Glossy,0-50%,Closed,Coarse,Hard,Cool,Poor,None,Good,Good,Good,Moderate,Light,Good,No
https://materialdistrict.com/material/ripietra/,Ripietra,Plastics,PLA654,Italy,Studio Grassi Design Srl,"Ripietra tiles look like natural stone, but are completely made of recycled material. The composite material is produced by extrusion and moulding, consisting of 55% polyethylene derived from urban waste and 45% of wood derived from industrial processing waste. The material is sturdy and weather resistant: it does not deform under the sun and does not freeze, for instance. Furthermore, the material is resistant to chemical agents and does not require maintenance. The tiles are anti slip and, if they are sunk into the ground, stand vehicle traffic. The tiles, available in one size and one colour only, are suitable for indoor and outdoor use. Ripietra is 100% recycled and 100% recyclable.",Plastics,Matte,0%,Open,Coarse,Hard,Medium,Poor,None,Unknown,Good,Good,Good,Light,Good,No
https://materialdistrict.com/material/riverstone/,Riverstone,Natural stones,NST001,Italy,Riverstone,"Riverstone is a composite material made up of marble pebbles or pieces of natural stone in different sizes, bound together with a transparent white or coloured resin. The surface is slightly undulating, where the resin is lower than the pebbles that come to the surface; this characteristic makes Riverstone an aesthetically beautiful floor treatment and substantially improves its functionality in its uses in flooring as the resin remains highly resistant to surface abrasions.

The surface of the stones is completely free of paints or resins since they are treated with a water-repellent waxy surface that protects the material from stains and its extremely easy to maintain.

The material is also available as building system. Riverstone Building System or Brick is a combination of different shape Riverstone bricks that can be easily assembled together in a number of shapes with various curves and angles.

A conventional wall covering material needs to have structured wall that you can decorate. With the Riverstone building system you can, instead of building first a structurally sound wall, build and cover it at the same time.

The numerous curves available will make it easier for designers and fitters to create sinuous designed walls. Riverstone bricks are hollow, therefore piping and electric cables can easily be hidden inside. At the same time, Riverstone is semi-transparent, so you can add lighting by simply placing bulbs or LEDs inside the bricks. Riverstone Building System can be used as a building, furnishing material and a covering material.","Sense & Sensibility, Natural stones, building, flooring",Satin,0-50%,Open,Smooth,Hard,Medium,Moderate,None,Moderate,Good,Good,Good,Heavy,Moderate,No
https://materialdistrict.com/material/rivets/,Rivets,Other naturals,ONA361,United Kingdom,Wallcovering Agencies Ltd,"The Rivets collection is made using fabrics, such as simple woven Manila Hemp, Raffia, and Linen. These fabrics are paper-backed; subsequently a specially developed latex ink is added. The pearlized ink is screen printed by hand by artisans onto the fabric. The result is a raised relief pattern with the look and feel of authentic nail heads. The patterns of 28.7 cm (11.3 inch) squares are available in several colour combinations. Rivets is developed as a wallcovering and for interior use.",Other naturals,Satin,0%,Open,Medium,Soft,Medium,Moderate,None,Unknown,Moderate,Moderate,Moderate,Light,Moderate,No
https://materialdistrict.com/material/rivuletta/,Rivuletta,Glass,GLA227,Germany,Schott,"RIVULETTA® is a colorless flat glass with a fine surface texture of parallel lines on one side. The structure of the glass distorts the view through the material by refraction of light, while maintaining a high amount of light transmission. Because of the image distortion, RIVULETTA is suitable for applications where some privacy is desired with maximum light transmission.

RIVULETTA is a machine drawn sheet glass. Similar to normal flat glass, RIVULETTA® structured glass can be processed into laminated safety glass or insulating glass. RIVULETTA surface is finished with fire polishing.",Glass,Glossy,50-100%,Open,Medium,Hard,Medium,Moderate,None,Good,Good,Good,Good,Heavy,Good,No
https://materialdistrict.com/material/riwood-rice-husk-composite/,RIWOOD Rice Husk Composite,Plastics,PLA1474,Netherlands,Fiberplast Group,"RIWOOD is a premium biocomposite (RPC) material that redefines sustainability in outdoor and architectural applications. Developed by Fiberplast Group, this innovative product combines recycled rice husks and calcite with high-quality post production recycled PVC polymers to create a durable, low-maintenance, and eco-friendly alternative to traditional wood or pure plastic materials.

Key Features & Benefits

RIWOOD is engineered for multiple high-performance uses:

RIWOOD is supplied as standard in the mass coloured in 4 colourfast variants, optionally 24 colours are available.

Technical Specifications

RIWOOD aligns with Cradle-to-Cradle (C2C) principles. Fiberplast Group ensures:

Projects & Certifications","Recycling, Sense & Sensibility, Plastics",Variable,0-50%,Closed,Variable,Hard,Medium,Moderate,None,Good,Good,Good,Moderate,Medium,Moderate,Yes
https://materialdistrict.com/material/robus-embossed-leather/,Robus embossed leather,Other naturals,ONA074,United States,Robus Leather,"Robus leather is made from recycled and waste leather wich gives a product that looks and feels like genuine leather.It is available in the following products; VALUBOND 0.4 to 2.0 mm for economical multi-purpose product.

DURATHIN 0.4 to 0.8 mm soft, for cases and inlays. Also used for wall coverings. Good strength and wear resistance.

VERSASOFT 0.6 to 2.0 mm soft leather feel for belts, furnishings and fashion products. Good tear resistance and soft feel.

ULTRAFLEX 0.6 to 3.6mm softs and strong for one piece belts and many leather goods requiring performance characteristics in heavy gauges. good tear resistance .

DURASOFT 0.6 to 3.6mm Good performance multi-purpose product with good softness and embossing characteristics combined with good strength and durability. soft, leather like feel.

SOFTFILL 0.8 to 2.0 mm soft and ideal for filler material for belts, purses, and other personal leather goods.",Other naturals,Matte,0%,Open,Smooth,Soft,Warm,Moderate,Moderate,Poor,Poor,Poor,Moderate,Light,Moderate,Yes
https://materialdistrict.com/material/rocco/,Rocco,Other naturals,ONA371,Philippines,La Casa Deco,"This material is made of used newspapers, non-woven fabric, paper and thread and is hand woven by using a handloom. There are 4 colours available with dimension of 36 inches W x 12 yards L, matte finish. Customized designs are available but with the dimension not more than 36 inches wide and length not more than 25 yards but not less than 12 yards. Rocco has In-house fire test – Class A Rocco can be used for interior wall finishes and for furniture surface material. The material is not applicable for areas with direct sunlight and with high moisture such as kitchen or bathroom.",Other naturals,Matte,0%,Open,Coarse,Resilient,Medium,Moderate,None,Good,Poor,Poor,Poor,Medium,Poor,Yes
https://materialdistrict.com/material/rockpanel-chameleon/,Rockpanel Chameleon,Coatings,COA062,Netherlands,Rockwool Rockpanel B.V.,"The mineral fibre facade boards are combined with a high-gloss crystal layer coating. Depending on the colour of the base coat, the crystal layers refract light into a range of different colours. The crystal layer also has an impact on how colour is perceived when struck by natural light. This allows its colour to change at different times of the day. Standard size of board material: 8 mm thickness x 1200 mm width x 3050 mm length (custom made sizes are possible). Rockpanel boards are fully recyclable. When re-used there will be no downgrading of the quality of the products.",Coatings,Glossy,0%,Open,Smooth,Hard,Medium,Poor,None,Good,Good,Good,Poor,Medium,Moderate,No
https://materialdistrict.com/material/rockpanel-stones/,Rockpanel Stones,Natural stones,NST122,United Kingdom,Rockpanel,"The Rockpanel boards are produced from compressed natural basalt, an abundant volcanic rock and bonded with an organic binder from which all Rockpanel products derive their unique properties. The products combine the advantages of stone and workability wood.

The cladding boards are suitable for use as exterior cladding, applications along the roofline and for building detailing.

The panels look like stone and have the same fire-resilient qualities, but they can also be bent and curved.

Once you’ve curved and placed the panels in the way you like, you don’t have to worry about shrinking or expanding. As the panels do not respond to changes in temperature or moisture, dimensional stability for the years to come is guaranteed. This allows you to use narrow joints.

As the Rockpanel Stones panels are lightweight, they are very easy to handle and particularly suitable for use on high-rise buildings.","Sense & Sensibility, Natural stones, facades",Variable,0%,Closed,Medium,Hard,Cool,Moderate,None,Good,Good,Good,Good,Light,Moderate,No
https://materialdistrict.com/material/rollout-custom-wallpaper/,Rollout Custom Wallpaper,Other naturals,ONA271,Canada,Rollout,"Rollout wallpapers is a series of design wallpapers. The wallpapers are designed in collaboration with New York graphic artist and designer Matthew Langille; San Francisco-based industrial design studio Mike and Maaike; Los Angeles-based artist and designer David Palmer; and Zurich-based designer Sonja Schneider.

The wallpapers are designed specially for the ICFF (International Contemporary Furniture Fair). The surface design and communications services can be applied to various substrates and touchpoints that include: fabric, glass tile, canvas, print collateral, and interactive websites.

ROLLOUT is a creative firm built on collaborative innovation and personalized design. The surface design and products, such as the line of digitally printed eco-conscious wallpaper, have been showcased in trend setting custom residential and commercial interiors. Their clients: like Mercedes-Benz, Ralph Appelbaum and Associates, and Starbucks, seek a different approach to representing visual identity.",Other naturals,Matte,0%,Open,Smooth,Soft,Medium,Moderate,None,Good,Moderate,Moderate,Moderate,Light,Moderate,Yes
https://materialdistrict.com/material/rondolo/,Rondolo,Wood,WOO056,Switzerland,Saint-Gobain Decoustics,"The panel looks like a naturally veneered surface despite the inclusion of the micro perforated finish. When you get close to the panel the perforations are almost invisible. The sound absorption of the panel is extremely high given the fact that the open area of the material is just 5,7 %.

The impressive absorption figures are achieved when Rondolo is installed directly to the substrate without an air gap being introduced. This is important when much space is not available. If an air gap can be incorporated the absorption figures can be improved significantly especially at the low frequencies.

One square metre of this material contains at least 294’000 tiny perforations with a diameter of just 0,5 mm. Veneer sequencing is available on request so that both reflecting and absorbing panels can be produced in matching veneer. The Rondolo panels are easy to install. They can be fixed using a metal hat profile, screwed to either a wood-batten or metal frame sub-construction.",Wood,Matte,0%,Closed,Smooth,Soft,Warm,Good,None,Unknown,Moderate,Moderate,Moderate,Medium,Moderate,Yes
https://materialdistrict.com/material/root-textile/,Root Textile,Other naturals,ONA996,United Kingdom,Rootfull,"Rootfull Rootfull unites design with biology and reconnects humanity with Nature. It’s a pioneering venture that grows wheatgrass into templates carved from beeswax to create lamps and acoustic wall hangings from root. The textile is grown simply with wheatgrass seed and water to create a material that is woven entirely by Nature.

Each design combines sustainability, innovation, and bio-sculpture to allow the root to weave its own path through templates carved from beeswax. Grass root grows best in colonies and as such the threads gather in groups to form repeating pathways that can be sewn, plucked, and stitched. Rather like a tree growing, the root takes different paths every time, altering the light and shadow of each lamp or wall hanging to create individual pieces.

Over 12 days the shoot grows to 20cm while the root binds below to form a naturally woven structure. With sustainability at the heart of the process, the ingredients are organic and locally sourced. Water is reused from runoff and any leftover shoot or seed is eaten as animal fodder. The pieces show that the power of plants are infinitely renewable, and nature’s amazing capabilities are simply waiting for us to tap into.

This is bio-design in its simplest form. The material becomes lamps and wall hangings that seek to shine a light on a forgotten natural fibre that can be used to grow our built environment. Through contemporary craft, innovation and invention, Rootfull grows root into memorable artefacts that cultivate material intelligence and regenerative design.

Biodesign The Rootfull innovation demonstrates bio-design in its simplest form, incorporating the use of living systems to grow new materials. It uses natural processes to grow organic textiles and even final products. The material is 100% organic and biodegradable. It explores the sensory aesthetic of root and the promising possibility of textile grown from seed. Root could potentially replace many synthetic and harmful alternative fibres. Organic coatings preserve the root structure and rather like a straw hat, it will provide a lifetime of functionality, if kept from the elements.

About the Founder Zena Holloway is a well-known commercial underwater photographer and the founder of Rootfull. It was the tsunami of underwater pollution, human impact and coral bleaching that drove her to look for solutions in bio-design. In 2018 the first seed of an idea was planted and Rootfull has been growing ever since. Curiosity led her to grow artefacts with mycelium first, before discovering the binding properties of root. The ocean and life underwater are her references, so she designs the root into textures and patterns that emulate coral. In doing so, she strives to highlight the devastation of coral reef bleaching caused by global warming. Just as roots underpin the natural world that exists above ground, so too coral is the foundation for the ecosystems of our oceans. Through Rootfull she hopes to inspire a greater awareness of materials and champion ocean conservation.","Acoustic, Biobased, Other naturals, roots, textile",Variable,50-100%,Open,Variable,Soft,Medium,Good,Moderate,Moderate,Moderate,Poor,Poor,Light,,Yes
https://materialdistrict.com/material/roots/,Roots,Plastics,PLA1145,Switzerland,Thomas Missé,"Roots are based on the notion of growth. The first stool is the mould of the next one and so on, allowing the product to evolve within the series, developing its own shape based on the sand it has been poured in.

The details of the product and its evolution is then based on the natural notion of entropy, offering to every pieces its unicity and creating a continuity in the collection. This system allows the details to increase and to become shapes, as if the stool itself was growing in the earth.

The material consists of G27 Polyurethane, vegetal oil and sand.","Sense & Sensibility, Plastics, sand",Matte,0%,Closed,Coarse,Resilient,Medium,Poor,None,Moderate,Good,Poor,Moderate,Medium,Good,No
https://materialdistrict.com/material/rosae/,Rosae,Other naturals,ONA295,Netherlands,From Waste To Wonder,"Once flowers have already bloomed, they are usually thrown away. But in order to enjoy them longer and create something of value from the waste, Zoubida Tulkens made wallpaper from rose petals. She collected rejected roses from flower growers, removed the petals, and made each one smooth using a flat-iron. Using a natural glue, Tulkens stuck the petals on wallpaper. Each sheet of wallpaper has it’s own pattern, and four sheets together create a larger pattern.",Other naturals,Satin,0%,Open,Medium,Resilient,Warm,Poor,None,Unknown,Poor,Poor,Poor,Light,Poor,Yes
https://materialdistrict.com/material/rossi/,Juta,Metals,MET091,Italy,TTM Rossi Oliviero&C. srl,Combination of metal with jute which creates a good balance between warm and cold. The jute material can be combined with various metals.,Metals,Glossy,0%,Closed,Medium,Soft,Warm,Poor,None,Poor,Moderate,Moderate,Poor,Light,Poor,No
https://materialdistrict.com/material/rotterdam-fruitleather/,Rotterdam Fruitleather,Other naturals,ONA522,Netherlands,Fruitleather,"Every Tuesday and Saturday Rotterdam enjoys its market. This is the biggest outdoor market in the Netherlands and it also happens to generate the largest amount of fruit and vegetables waste as each day with around 3,500 kilos of rejected fruit and vegetables. Rejected produce includes, for example, an imperfect mango or some squashed nectarines. To dispose of the trash, it costs the stand owner 12 eurocents/kilo. Therefore, some market vendors are tempted to illegally dump their waste in order to cut costs. Out of this problem, the idea for this new kind of material was born.

For a number of months, a multi-disciplinary collective of designers from the Willem de Kooning Academie in Rotterdam collected on a weekly basis the “waste” from the market and developed a particular process for the creation of their brand new material: Original Rotterdam Fruitleather.

For inspiration, the team looked at the different techniques chefs use to create wonderful flavour experiences with fruits and vegetables. One of those techniques is to mash, cook and then dry fruits to make them into a candy like piece of fruit called fruitleather. By producing this on large scale with the unsellable fruits from the market, a new kind of material is created. This material can be used in many different ways, creating many different products. The designers have created so far a handbag made completely out of the fruitleather material for example. The bag shows the quality and possibilities that fruitleather has to offer as a material.

This group of designers wants to create awareness for the problem that is food waste and show that there is an solution. Their goal is to work together with companies and organizations to improve the quality and technical properties of this material and create a wide range of products.

As of 10 November 2017, new photos have been added from the improved material.","Biobased, Ecology, Sense & Sensibility, Sustainable, Other naturals",Matte,0-50%,Closed,Medium,Soft,Warm,Moderate,Strong,Unknown,Unknown,Poor,Poor,Medium,Poor,Yes
https://materialdistrict.com/material/round-rod-ghost/,Round rod Ghost,Plastics,PLA1040,Netherlands,Pyrasied,"Ghost round rod is a lighting conductor, an edge-lit round rod. By shining light on the upper and/or lower edge of the rod, the entire rod lights up to a length of max. 1 m.

The Ghost round rod is made of cast acrylic and contains nano-additives that not only conduct light throughout the entire rod, but also make it glow along the sides. Ghost round rod can be used beautifully as a lighting rod in display windows, in works of art, decors, banisters, balustrades and furniture.

The rod is clear and transparent when the light is off. Ghost round rod can be supplied currently in 20 mm and 40 mm diameters.",Plastics,Glossy,50-100%,Closed,Smooth,Hard,Medium,Poor,None,Moderate,Good,Good,Moderate,Medium,Good,No
https://materialdistrict.com/material/roxipan/,Roxipan,Concretes,CON030,France,Roxipan,"The use of concrete decor is a strong trend of contemporary interior design, it only lacked an easy-to-use product that could be installed rapidly. Roxipan combines industrial quality with concrete’s modern looks. A simple, innovative and resistant decor product which combines efficiency, aesthetics and creativity. Roxipan is adapted to both the construction and renovation of commercial, industrial, tertiary or private buildings. Wether smooth or not, water resistant or fire resistant, it is especially recommended for rooms with a high level of humidity. Roxipan panels are available in a variety of styles, smooth or rugged, plated on any support, MDF, plywood, chipboard, compact,",Concretes,Matte,0%,Open,Medium,Hard,Cool,Moderate,None,Moderate,Good,Moderate,Moderate,Light,Moderate,No
